Sector,Ticker,Year,Month,Monthly_Return_%
Energy,RELIANCE.NS,2003,11,0.40760000000000085
Energy,RELIANCE.NS,2003,12,16.6032
Energy,RELIANCE.NS,2004,1,-1.6343999999999994
Energy,RELIANCE.NS,2004,2,-0.6945000000000001
Energy,RELIANCE.NS,2004,3,-2.6711000000000005
Energy,RELIANCE.NS,2004,4,-1.828
Energy,RELIANCE.NS,2004,5,-17.952899999999996
Energy,RELIANCE.NS,2004,6,0.5424000000000007
Energy,RELIANCE.NS,2004,7,13.3215
Energy,RELIANCE.NS,2004,8,-2.4952999999999994
Energy,RELIANCE.NS,2004,9,8.701
Energy,RELIANCE.NS,2004,10,2.4374000000000016
Energy,RELIANCE.NS,2004,11,-2.1236000000000006
Energy,RELIANCE.NS,2004,12,3.5670000000000006
Energy,RELIANCE.NS,2005,1,-0.04170000000000029
Energy,RELIANCE.NS,2005,2,4.5474
Energy,RELIANCE.NS,2005,3,-1.5518999999999992
Energy,RELIANCE.NS,2005,4,-3.0020999999999995
Energy,RELIANCE.NS,2005,5,1.439
Energy,RELIANCE.NS,2005,6,18.7565
Energy,RELIANCE.NS,2005,7,269.1931
Energy,RELIANCE.NS,2005,8,2.5959000000000003
Energy,RELIANCE.NS,2005,9,10.1015
Energy,RELIANCE.NS,2005,10,-3.7711
Energy,RELIANCE.NS,2005,11,8.9346
Energy,RELIANCE.NS,2005,12,6.769500000000001
Energy,RELIANCE.NS,2006,1,27.090999999999998
Energy,RELIANCE.NS,2006,2,-0.5812999999999999
Energy,RELIANCE.NS,2006,3,11.6582
Energy,RELIANCE.NS,2006,4,24.448400000000003
Energy,RELIANCE.NS,2006,5,-4.3104000000000005
Energy,RELIANCE.NS,2006,6,12.2848
Energy,RELIANCE.NS,2006,7,-7.4605
Energy,RELIANCE.NS,2006,8,13.524899999999999
Energy,RELIANCE.NS,2006,9,4.922
Energy,RELIANCE.NS,2006,10,4.718100000000001
Energy,RELIANCE.NS,2006,11,1.6618
Energy,RELIANCE.NS,2006,12,2.3331
Energy,RELIANCE.NS,2007,1,7.4501
Energy,RELIANCE.NS,2007,2,-0.8788
Energy,RELIANCE.NS,2007,3,1.7315000000000005
Energy,RELIANCE.NS,2007,4,13.404599999999999
Energy,RELIANCE.NS,2007,5,12.2852
Energy,RELIANCE.NS,2007,6,-3.1906999999999996
Energy,RELIANCE.NS,2007,7,11.0673
Energy,RELIANCE.NS,2007,8,4.1234
Energy,RELIANCE.NS,2007,9,16.2726
Energy,RELIANCE.NS,2007,10,20.4159
Energy,RELIANCE.NS,2007,11,3.0636000000000005
Energy,RELIANCE.NS,2007,12,1.4457
Energy,RELIANCE.NS,2008,1,-13.291799999999997
Energy,RELIANCE.NS,2008,2,0.2928000000000006
Energy,RELIANCE.NS,2008,3,-7.289299999999999
Energy,RELIANCE.NS,2008,4,14.7264
Energy,RELIANCE.NS,2008,5,-7.9651
Energy,RELIANCE.NS,2008,6,-12.7934
Energy,RELIANCE.NS,2008,7,6.562300000000001
Energy,RELIANCE.NS,2008,8,-2.8440999999999987
Energy,RELIANCE.NS,2008,9,-8.3729
Energy,RELIANCE.NS,2008,10,-29.2787
Energy,RELIANCE.NS,2008,11,-16.4362
Energy,RELIANCE.NS,2008,12,9.7134
Energy,RELIANCE.NS,2009,1,9.7162
Energy,RELIANCE.NS,2009,2,-3.7917999999999985
Energy,RELIANCE.NS,2009,3,19.7254
Energy,RELIANCE.NS,2009,4,17.7879
Energy,RELIANCE.NS,2009,5,25.418499999999998
Energy,RELIANCE.NS,2009,6,-10.658800000000001
Energy,RELIANCE.NS,2009,7,-2.4786
Energy,RELIANCE.NS,2009,8,2.9397
Energy,RELIANCE.NS,2009,9,9.7496
Energy,RELIANCE.NS,2009,10,-12.7437
Energy,RELIANCE.NS,2009,11,10.300799999999999
Energy,RELIANCE.NS,2009,12,2.8263
Energy,RELIANCE.NS,2010,1,-3.978999999999999
Energy,RELIANCE.NS,2010,2,-6.3777
Energy,RELIANCE.NS,2010,3,9.5459
Energy,RELIANCE.NS,2010,4,-3.5465999999999998
Energy,RELIANCE.NS,2010,5,1.5638999999999996
Energy,RELIANCE.NS,2010,6,4.436300000000001
Energy,RELIANCE.NS,2010,7,-7.5327
Energy,RELIANCE.NS,2010,8,-9.2647
Energy,RELIANCE.NS,2010,9,7.418899999999999
Energy,RELIANCE.NS,2010,10,10.6625
Energy,RELIANCE.NS,2010,11,-10.288
Energy,RELIANCE.NS,2010,12,7.399000000000001
Energy,RELIANCE.NS,2011,1,-13.8561
Energy,RELIANCE.NS,2011,2,5.1401
Energy,RELIANCE.NS,2011,3,8.6719
Energy,RELIANCE.NS,2011,4,-6.2642999999999995
Energy,RELIANCE.NS,2011,5,-3.0837000000000003
Energy,RELIANCE.NS,2011,6,-5.473599999999999
Energy,RELIANCE.NS,2011,7,-7.8837
Energy,RELIANCE.NS,2011,8,-5.147599999999999
Energy,RELIANCE.NS,2011,9,3.9713000000000007
Energy,RELIANCE.NS,2011,10,8.759699999999999
Energy,RELIANCE.NS,2011,11,-11.543700000000001
Energy,RELIANCE.NS,2011,12,-10.934700000000001
Energy,RELIANCE.NS,2012,1,17.1817
Energy,RELIANCE.NS,2012,2,0.8211999999999997
Energy,RELIANCE.NS,2012,3,-8.4713
Energy,RELIANCE.NS,2012,4,-0.6436
Energy,RELIANCE.NS,2012,5,-5.324
Energy,RELIANCE.NS,2012,6,4.691
Energy,RELIANCE.NS,2012,7,0.8773
Energy,RELIANCE.NS,2012,8,3.3016
Energy,RELIANCE.NS,2012,9,9.241999999999999
Energy,RELIANCE.NS,2012,10,-3.6944
Energy,RELIANCE.NS,2012,11,-1.4139999999999997
Energy,RELIANCE.NS,2012,12,5.768
Energy,RELIANCE.NS,2013,1,5.6469
Energy,RELIANCE.NS,2013,2,-8.3351
Energy,RELIANCE.NS,2013,3,-5.0051000000000005
Energy,RELIANCE.NS,2013,4,2.2718999999999996
Energy,RELIANCE.NS,2013,5,2.7476999999999996
Energy,RELIANCE.NS,2013,6,7.1258
Energy,RELIANCE.NS,2013,7,1.3976000000000006
Energy,RELIANCE.NS,2013,8,-1.5160999999999998
Energy,RELIANCE.NS,2013,9,-3.2661
Energy,RELIANCE.NS,2013,10,10.8103
Energy,RELIANCE.NS,2013,11,-6.8159
Energy,RELIANCE.NS,2013,12,5.0451
Energy,RELIANCE.NS,2014,1,-7.2577
Energy,RELIANCE.NS,2014,2,-3.7321999999999997
Energy,RELIANCE.NS,2014,3,15.5055
Energy,RELIANCE.NS,2014,4,0.6495000000000004
Energy,RELIANCE.NS,2014,5,13.4009
Energy,RELIANCE.NS,2014,6,-4.4495000000000005
Energy,RELIANCE.NS,2014,7,-0.5996999999999997
Energy,RELIANCE.NS,2014,8,-0.6927000000000003
Energy,RELIANCE.NS,2014,9,-5.2387
Energy,RELIANCE.NS,2014,10,5.8420000000000005
Energy,RELIANCE.NS,2014,11,-0.8261999999999999
Energy,RELIANCE.NS,2014,12,-10.442200000000001
Energy,RELIANCE.NS,2015,1,3.0533999999999994
Energy,RELIANCE.NS,2015,2,-6.5013
Energy,RELIANCE.NS,2015,3,-3.2610000000000006
Energy,RELIANCE.NS,2015,4,4.629500000000001
Energy,RELIANCE.NS,2015,5,1.9097000000000002
Energy,RELIANCE.NS,2015,6,13.5366
Energy,RELIANCE.NS,2015,7,0.3807999999999996
Energy,RELIANCE.NS,2015,8,-15.050800000000002
Energy,RELIANCE.NS,2015,9,1.0247000000000006
Energy,RELIANCE.NS,2015,10,9.706
Energy,RELIANCE.NS,2015,11,2.2746
Energy,RELIANCE.NS,2015,12,5.0532
Energy,RELIANCE.NS,2016,1,2.5304
Energy,RELIANCE.NS,2016,2,-6.502700000000001
Energy,RELIANCE.NS,2016,3,7.983
Energy,RELIANCE.NS,2016,4,-6.0432
Energy,RELIANCE.NS,2016,5,-2.4066
Energy,RELIANCE.NS,2016,6,1.2685999999999995
Energy,RELIANCE.NS,2016,7,4.7022
Energy,RELIANCE.NS,2016,8,4.5449
Energy,RELIANCE.NS,2016,9,2.3721
Energy,RELIANCE.NS,2016,10,-2.5120999999999998
Energy,RELIANCE.NS,2016,11,-6.223400000000001
Energy,RELIANCE.NS,2016,12,9.0434
Energy,RELIANCE.NS,2017,1,-3.3545
Energy,RELIANCE.NS,2017,2,17.6843
Energy,RELIANCE.NS,2017,3,6.7376000000000005
Energy,RELIANCE.NS,2017,4,5.7492
Energy,RELIANCE.NS,2017,5,-3.8171000000000004
Energy,RELIANCE.NS,2017,6,3.0624000000000002
Energy,RELIANCE.NS,2017,7,16.0094
Energy,RELIANCE.NS,2017,8,-1.1154999999999995
Energy,RELIANCE.NS,2017,9,-1.9014000000000004
Energy,RELIANCE.NS,2017,10,18.984199999999998
Energy,RELIANCE.NS,2017,11,-1.8549999999999998
Energy,RELIANCE.NS,2017,12,0.006900000000000073
Energy,RELIANCE.NS,2018,1,4.485299999999999
Energy,RELIANCE.NS,2018,2,-0.5065000000000002
Energy,RELIANCE.NS,2018,3,-7.630599999999999
Energy,RELIANCE.NS,2018,4,8.945599999999999
Energy,RELIANCE.NS,2018,5,-4.3486
Energy,RELIANCE.NS,2018,6,5.635700000000001
Energy,RELIANCE.NS,2018,7,20.2423
Energy,RELIANCE.NS,2018,8,4.8457
Energy,RELIANCE.NS,2018,9,1.4550999999999998
Energy,RELIANCE.NS,2018,10,-15.889500000000002
Energy,RELIANCE.NS,2018,11,9.7584
Energy,RELIANCE.NS,2018,12,-3.8338
Energy,RELIANCE.NS,2019,1,9.3681
Energy,RELIANCE.NS,2019,2,0.5295999999999998
Energy,RELIANCE.NS,2019,3,10.2179
Energy,RELIANCE.NS,2019,4,2.5915999999999997
Energy,RELIANCE.NS,2019,5,-4.239699999999999
Energy,RELIANCE.NS,2019,6,-5.7855
Energy,RELIANCE.NS,2019,7,-6.9853000000000005
Energy,RELIANCE.NS,2019,8,7.5234000000000005
Energy,RELIANCE.NS,2019,9,6.9223
Energy,RELIANCE.NS,2019,10,9.6515
Energy,RELIANCE.NS,2019,11,5.965199999999999
Energy,RELIANCE.NS,2019,12,-2.2481
Energy,RELIANCE.NS,2020,1,-6.733199999999999
Energy,RELIANCE.NS,2020,2,-5.747400000000001
Energy,RELIANCE.NS,2020,3,-12.595799999999999
Energy,RELIANCE.NS,2020,4,29.0319
Energy,RELIANCE.NS,2020,5,1.3923
Energy,RELIANCE.NS,2020,6,15.6639
Energy,RELIANCE.NS,2020,7,19.952199999999998
Energy,RELIANCE.NS,2020,8,1.046699999999999
Energy,RELIANCE.NS,2020,9,7.540000000000001
Energy,RELIANCE.NS,2020,10,-8.1507
Energy,RELIANCE.NS,2020,11,-5.466099999999999
Energy,RELIANCE.NS,2020,12,2.9658000000000007
Energy,RELIANCE.NS,2021,1,-7.0524000000000004
Energy,RELIANCE.NS,2021,2,12.8076
Energy,RELIANCE.NS,2021,3,-3.6952999999999996
Energy,RELIANCE.NS,2021,4,-0.24519999999999986
Energy,RELIANCE.NS,2021,5,8.2971
Energy,RELIANCE.NS,2021,6,-2.1694
Energy,RELIANCE.NS,2021,7,-3.5437000000000003
Energy,RELIANCE.NS,2021,8,10.5273
Energy,RELIANCE.NS,2021,9,11.165000000000001
Energy,RELIANCE.NS,2021,10,0.9300000000000006
Energy,RELIANCE.NS,2021,11,-4.846599999999999
Energy,RELIANCE.NS,2021,12,-1.2621999999999995
Energy,RELIANCE.NS,2022,1,1.0217000000000007
Energy,RELIANCE.NS,2022,2,-0.8254999999999999
Energy,RELIANCE.NS,2022,3,11.472100000000001
Energy,RELIANCE.NS,2022,4,6.0285
Energy,RELIANCE.NS,2022,5,-5.2627
Energy,RELIANCE.NS,2022,6,-1.0527999999999993
Energy,RELIANCE.NS,2022,7,-2.9273
Energy,RELIANCE.NS,2022,8,5.1240000000000006
Energy,RELIANCE.NS,2022,9,-10.1391
Energy,RELIANCE.NS,2022,10,7.1417
Energy,RELIANCE.NS,2022,11,7.035
Energy,RELIANCE.NS,2022,12,-6.8588000000000005
Energy,RELIANCE.NS,2023,1,-7.7415
Energy,RELIANCE.NS,2023,2,-1.1942999999999993
Energy,RELIANCE.NS,2023,3,0.6674999999999995
Energy,RELIANCE.NS,2023,4,3.8069
Energy,RELIANCE.NS,2023,5,2.1214
Energy,RELIANCE.NS,2023,6,3.2651000000000003
Energy,RELIANCE.NS,2023,7,8.238299999999999
Energy,RELIANCE.NS,2023,8,-5.651800000000001
Energy,RELIANCE.NS,2023,9,-2.5348
Energy,RELIANCE.NS,2023,10,-2.3631000000000006
Energy,RELIANCE.NS,2023,11,3.8892
Energy,RELIANCE.NS,2023,12,8.451
Energy,RELIANCE.NS,2024,1,10.3275
Energy,RELIANCE.NS,2024,2,2.4626
Energy,RELIANCE.NS,2024,3,1.8890000000000002
Energy,RELIANCE.NS,2024,4,-1.2109999999999999
Energy,RELIANCE.NS,2024,5,-2.3986
Energy,RELIANCE.NS,2024,6,9.6736
Energy,RELIANCE.NS,2024,7,-3.7561999999999998
Energy,RELIANCE.NS,2024,8,0.40790000000000004
Energy,RELIANCE.NS,2024,9,-2.0773
Energy,RELIANCE.NS,2024,10,-10.111
Energy,RELIANCE.NS,2024,11,-2.8045999999999998
Energy,RELIANCE.NS,2024,12,-5.9988
Energy,RELIANCE.NS,2025,1,4.2255
Energy,RELIANCE.NS,2025,2,-5.1624
Energy,RELIANCE.NS,2025,3,6.265
Energy,RELIANCE.NS,2025,4,10.114600000000001
Energy,RELIANCE.NS,2025,5,1.3276999999999994
Energy,RELIANCE.NS,2025,6,5.56
Energy,RELIANCE.NS,2025,7,-7.4818
Energy,RELIANCE.NS,2025,8,-2.2677000000000005
Energy,RELIANCE.NS,2025,9,0.5413000000000001
Energy,RELIANCE.NS,2025,10,8.7423
Energy,RELIANCE.NS,2025,11,5.3895
Energy,RELIANCE.NS,2025,12,0.24710000000000032
Energy,RELIANCE.NS,2026,1,-11.5764
Energy,RELIANCE.NS,2026,2,0.07679999999999965
Energy,RELIANCE.NS,2026,3,-0.0003999999999998727
Financials,AXISBANK.NS,2000,1,19.574299999999997
Financials,AXISBANK.NS,2000,2,20.651899999999998
Financials,AXISBANK.NS,2000,3,10.383
Financials,AXISBANK.NS,2000,4,-10.105299999999998
Financials,AXISBANK.NS,2000,5,2.6761
Financials,AXISBANK.NS,2000,6,-7.5765
Financials,AXISBANK.NS,2000,7,19.169900000000002
Financials,AXISBANK.NS,2000,8,-4.04
Financials,AXISBANK.NS,2000,9,-4.470700000000001
Financials,AXISBANK.NS,2000,10,6.913300000000001
Financials,AXISBANK.NS,2000,11,16.4646
Financials,AXISBANK.NS,2000,12,2.1791
Financials,AXISBANK.NS,2001,1,-3.1518000000000006
Financials,AXISBANK.NS,2001,2,-14.509899999999998
Financials,AXISBANK.NS,2001,3,-38.9179
Financials,AXISBANK.NS,2001,4,23.1362
Financials,AXISBANK.NS,2001,5,20.050600000000003
Financials,AXISBANK.NS,2001,6,-13.3341
Financials,AXISBANK.NS,2001,7,-12.3693
Financials,AXISBANK.NS,2001,8,4.3337
Financials,AXISBANK.NS,2001,9,-10.561
Financials,AXISBANK.NS,2001,10,4.8087
Financials,AXISBANK.NS,2001,11,5.0843
Financials,AXISBANK.NS,2001,12,-5.0484
Financials,AXISBANK.NS,2002,1,10.0877
Financials,AXISBANK.NS,2002,2,26.6492
Financials,AXISBANK.NS,2002,3,8.9244
Financials,AXISBANK.NS,2002,4,-7.2512
Financials,AXISBANK.NS,2002,5,-1.5742000000000012
Financials,AXISBANK.NS,2002,6,8.9856
Financials,AXISBANK.NS,2002,7,-12.946000000000002
Financials,AXISBANK.NS,2002,8,2.8991000000000002
Financials,AXISBANK.NS,2002,9,4.8528
Financials,AXISBANK.NS,2002,10,-1.5532999999999997
Financials,AXISBANK.NS,2002,11,6.2725
Financials,AXISBANK.NS,2002,12,15.88
Financials,AXISBANK.NS,2003,1,-5.800599999999999
Financials,AXISBANK.NS,2003,2,3.2188
Financials,AXISBANK.NS,2003,3,-8.5819
Financials,AXISBANK.NS,2003,4,12.353
Financials,AXISBANK.NS,2003,5,17.322499999999998
Financials,AXISBANK.NS,2003,6,-6.613999999999999
Financials,AXISBANK.NS,2003,7,55.4644
Financials,AXISBANK.NS,2003,8,-8.1462
Financials,AXISBANK.NS,2003,9,-2.0582000000000003
Financials,AXISBANK.NS,2003,10,4.798000000000002
Financials,AXISBANK.NS,2003,11,12.4528
Financials,AXISBANK.NS,2003,12,51.9177
Financials,AXISBANK.NS,2004,1,21.7576
Financials,AXISBANK.NS,2004,2,-14.669800000000002
Financials,AXISBANK.NS,2004,3,7.317100000000003
Financials,AXISBANK.NS,2004,4,5.6609
Financials,AXISBANK.NS,2004,5,-32.903400000000005
Financials,AXISBANK.NS,2004,6,19.5835
Financials,AXISBANK.NS,2004,7,-1.1516000000000006
Financials,AXISBANK.NS,2004,8,-7.0342
Financials,AXISBANK.NS,2004,9,9.8736
Financials,AXISBANK.NS,2004,10,17.482999999999997
Financials,AXISBANK.NS,2004,11,9.0265
Financials,AXISBANK.NS,2004,12,12.313399999999998
Financials,AXISBANK.NS,2005,1,11.6757
Financials,AXISBANK.NS,2005,2,16.9311
Financials,AXISBANK.NS,2005,3,-1.3017999999999996
Financials,AXISBANK.NS,2005,4,-2.9154
Financials,AXISBANK.NS,2005,5,4.757200000000001
Financials,AXISBANK.NS,2005,6,3.2161
Financials,AXISBANK.NS,2005,7,6.888000000000001
Financials,AXISBANK.NS,2005,8,-4.8847
Financials,AXISBANK.NS,2005,9,6.7377
Financials,AXISBANK.NS,2005,10,-9.922500000000001
Financials,AXISBANK.NS,2005,11,12.9151
Financials,AXISBANK.NS,2005,12,6.7604000000000015
Financials,AXISBANK.NS,2006,1,17.1623
Financials,AXISBANK.NS,2006,2,-2.3367999999999993
Financials,AXISBANK.NS,2006,3,9.1396
Financials,AXISBANK.NS,2006,4,-2.2667
Financials,AXISBANK.NS,2006,5,-18.2578
Financials,AXISBANK.NS,2006,6,-4.002
Financials,AXISBANK.NS,2006,7,11.6081
Financials,AXISBANK.NS,2006,8,14.088
Financials,AXISBANK.NS,2006,9,11.1526
Financials,AXISBANK.NS,2006,10,14.186399999999999
Financials,AXISBANK.NS,2006,11,8.906400000000001
Financials,AXISBANK.NS,2006,12,-0.4832000000000001
Financials,AXISBANK.NS,2007,1,13.919500000000001
Financials,AXISBANK.NS,2007,2,-13.5402
Financials,AXISBANK.NS,2007,3,7.9545
Financials,AXISBANK.NS,2007,4,-3.6308000000000002
Financials,AXISBANK.NS,2007,5,20.964100000000002
Financials,AXISBANK.NS,2007,6,5.4939
Financials,AXISBANK.NS,2007,7,3.5701
Financials,AXISBANK.NS,2007,8,2.1899000000000006
Financials,AXISBANK.NS,2007,9,18.9028
Financials,AXISBANK.NS,2007,10,19.719
Financials,AXISBANK.NS,2007,11,2.3330000000000006
Financials,AXISBANK.NS,2007,12,4.4439
Financials,AXISBANK.NS,2008,1,16.808400000000002
Financials,AXISBANK.NS,2008,2,-8.1323
Financials,AXISBANK.NS,2008,3,-23.4513
Financials,AXISBANK.NS,2008,4,16.997
Financials,AXISBANK.NS,2008,5,-13.8292
Financials,AXISBANK.NS,2008,6,-25.2628
Financials,AXISBANK.NS,2008,7,11.577000000000002
Financials,AXISBANK.NS,2008,8,11.34
Financials,AXISBANK.NS,2008,9,1.0722999999999994
Financials,AXISBANK.NS,2008,10,-19.841
Financials,AXISBANK.NS,2008,11,-29.557000000000002
Financials,AXISBANK.NS,2008,12,22.2915
Financials,AXISBANK.NS,2009,1,-13.024300000000002
Financials,AXISBANK.NS,2009,2,-20.9487
Financials,AXISBANK.NS,2009,3,20.682399999999998
Financials,AXISBANK.NS,2009,4,31.401500000000002
Financials,AXISBANK.NS,2009,5,36.5977
Financials,AXISBANK.NS,2009,6,8.050500000000001
Financials,AXISBANK.NS,2009,7,11.216700000000001
Financials,AXISBANK.NS,2009,8,-0.5995999999999996
Financials,AXISBANK.NS,2009,9,8.8047
Financials,AXISBANK.NS,2009,10,-7.753800000000001
Financials,AXISBANK.NS,2009,11,10.1235
Financials,AXISBANK.NS,2009,12,-0.6757000000000002
Financials,AXISBANK.NS,2010,1,4.1068
Financials,AXISBANK.NS,2010,2,9.577200000000001
Financials,AXISBANK.NS,2010,3,4.0598
Financials,AXISBANK.NS,2010,4,8.6227
Financials,AXISBANK.NS,2010,5,-2.464900000000001
Financials,AXISBANK.NS,2010,6,1.1281999999999994
Financials,AXISBANK.NS,2010,7,8.0151
Financials,AXISBANK.NS,2010,8,-0.8198000000000003
Financials,AXISBANK.NS,2010,9,14.654499999999999
Financials,AXISBANK.NS,2010,10,-4.041599999999999
Financials,AXISBANK.NS,2010,11,-6.910399999999999
Financials,AXISBANK.NS,2010,12,-0.4245999999999992
Financials,AXISBANK.NS,2011,1,-7.722600000000002
Financials,AXISBANK.NS,2011,2,-1.2663999999999993
Financials,AXISBANK.NS,2011,3,14.678899999999999
Financials,AXISBANK.NS,2011,4,-8.345799999999999
Financials,AXISBANK.NS,2011,5,0.10569999999999924
Financials,AXISBANK.NS,2011,6,0.7533000000000005
Financials,AXISBANK.NS,2011,7,4.015299999999999
Financials,AXISBANK.NS,2011,8,-21.2161
Financials,AXISBANK.NS,2011,9,-4.3447
Financials,AXISBANK.NS,2011,10,13.7241
Financials,AXISBANK.NS,2011,11,-19.7018
Financials,AXISBANK.NS,2011,12,-15.130400000000002
Financials,AXISBANK.NS,2012,1,29.5639
Financials,AXISBANK.NS,2012,2,10.102700000000002
Financials,AXISBANK.NS,2012,3,-2.135799999999999
Financials,AXISBANK.NS,2012,4,-3.1596000000000006
Financials,AXISBANK.NS,2012,5,-12.529499999999999
Financials,AXISBANK.NS,2012,6,4.941599999999999
Financials,AXISBANK.NS,2012,7,3.0962
Financials,AXISBANK.NS,2012,8,-4.8839
Financials,AXISBANK.NS,2012,9,14.5147
Financials,AXISBANK.NS,2012,10,4.320500000000001
Financials,AXISBANK.NS,2012,11,11.0902
Financials,AXISBANK.NS,2012,12,2.8635
Financials,AXISBANK.NS,2013,1,10.630899999999999
Financials,AXISBANK.NS,2013,2,-10.9977
Financials,AXISBANK.NS,2013,3,-3.1516999999999995
Financials,AXISBANK.NS,2013,4,14.2565
Financials,AXISBANK.NS,2013,5,-3.9436000000000004
Financials,AXISBANK.NS,2013,6,-7.174200000000001
Financials,AXISBANK.NS,2013,7,-23.8042
Financials,AXISBANK.NS,2013,8,-20.1689
Financials,AXISBANK.NS,2013,9,21.6028
Financials,AXISBANK.NS,2013,10,20.0199
Financials,AXISBANK.NS,2013,11,-4.864000000000001
Financials,AXISBANK.NS,2013,12,12.0681
Financials,AXISBANK.NS,2014,1,-14.2334
Financials,AXISBANK.NS,2014,2,12.3735
Financials,AXISBANK.NS,2014,3,14.6367
Financials,AXISBANK.NS,2014,4,4.078200000000001
Financials,AXISBANK.NS,2014,5,19.6228
Financials,AXISBANK.NS,2014,6,4.7795
Financials,AXISBANK.NS,2014,7,2.2824
Financials,AXISBANK.NS,2014,8,1.6731000000000005
Financials,AXISBANK.NS,2014,9,-4.7063
Financials,AXISBANK.NS,2014,10,15.4028
Financials,AXISBANK.NS,2014,11,9.3273
Financials,AXISBANK.NS,2014,12,4.4396
Financials,AXISBANK.NS,2015,1,16.2283
Financials,AXISBANK.NS,2015,2,-3.1023
Financials,AXISBANK.NS,2015,3,0.06849999999999867
Financials,AXISBANK.NS,2015,4,1.7480000000000002
Financials,AXISBANK.NS,2015,5,3.502900000000001
Financials,AXISBANK.NS,2015,6,-4.356399999999999
Financials,AXISBANK.NS,2015,7,2.9122000000000003
Financials,AXISBANK.NS,2015,8,-11.516699999999998
Financials,AXISBANK.NS,2015,9,-1.4575000000000002
Financials,AXISBANK.NS,2015,10,-3.672999999999999
Financials,AXISBANK.NS,2015,11,-1.2860999999999998
Financials,AXISBANK.NS,2015,12,-4.114
Financials,AXISBANK.NS,2016,1,-8.7099
Financials,AXISBANK.NS,2016,2,-7.516699999999999
Financials,AXISBANK.NS,2016,3,17.122
Financials,AXISBANK.NS,2016,4,6.4498999999999995
Financials,AXISBANK.NS,2016,5,8.9907
Financials,AXISBANK.NS,2016,6,3.7536999999999994
Financials,AXISBANK.NS,2016,7,2.5569999999999995
Financials,AXISBANK.NS,2016,8,9.0603
Financials,AXISBANK.NS,2016,9,-9.157799999999998
Financials,AXISBANK.NS,2016,10,-10.112
Financials,AXISBANK.NS,2016,11,-3.2407
Financials,AXISBANK.NS,2016,12,-4.0520000000000005
Financials,AXISBANK.NS,2017,1,3.978600000000001
Financials,AXISBANK.NS,2017,2,8.7299
Financials,AXISBANK.NS,2017,3,-2.9639999999999995
Financials,AXISBANK.NS,2017,4,3.9833000000000003
Financials,AXISBANK.NS,2017,5,1.1281999999999999
Financials,AXISBANK.NS,2017,6,0.8192000000000004
Financials,AXISBANK.NS,2017,7,0.6946
Financials,AXISBANK.NS,2017,8,-3.6910999999999996
Financials,AXISBANK.NS,2017,9,1.9461
Financials,AXISBANK.NS,2017,10,3.736600000000001
Financials,AXISBANK.NS,2017,11,2.5584
Financials,AXISBANK.NS,2017,12,5.3058000000000005
Financials,AXISBANK.NS,2018,1,5.3587
Financials,AXISBANK.NS,2018,2,-11.2187
Financials,AXISBANK.NS,2018,3,-3.253799999999999
Financials,AXISBANK.NS,2018,4,2.1858999999999993
Financials,AXISBANK.NS,2018,5,5.597300000000001
Financials,AXISBANK.NS,2018,6,-6.492800000000001
Financials,AXISBANK.NS,2018,7,7.814
Financials,AXISBANK.NS,2018,8,16.910600000000002
Financials,AXISBANK.NS,2018,9,-5.4451
Financials,AXISBANK.NS,2018,10,-4.3438
Financials,AXISBANK.NS,2018,11,7.4661
Financials,AXISBANK.NS,2018,12,-0.7000000000000003
Financials,AXISBANK.NS,2019,1,15.7819
Financials,AXISBANK.NS,2019,2,-1.7503999999999997
Financials,AXISBANK.NS,2019,3,9.7829
Financials,AXISBANK.NS,2019,4,-1.6594000000000007
Financials,AXISBANK.NS,2019,5,5.516900000000001
Financials,AXISBANK.NS,2019,6,0.1986000000000001
Financials,AXISBANK.NS,2019,7,-17.877
Financials,AXISBANK.NS,2019,8,-1.2654999999999996
Financials,AXISBANK.NS,2019,9,3.9135
Financials,AXISBANK.NS,2019,10,7.4823
Financials,AXISBANK.NS,2019,11,0.6058999999999999
Financials,AXISBANK.NS,2019,12,2.2490999999999994
Financials,AXISBANK.NS,2020,1,-3.17
Financials,AXISBANK.NS,2020,2,-4.1897
Financials,AXISBANK.NS,2020,3,-53.1813
Financials,AXISBANK.NS,2020,4,20.503899999999998
Financials,AXISBANK.NS,2020,5,-12.111799999999999
Financials,AXISBANK.NS,2020,6,6.5645
Financials,AXISBANK.NS,2020,7,7.0638000000000005
Financials,AXISBANK.NS,2020,8,14.6969
Financials,AXISBANK.NS,2020,9,-14.850100000000001
Financials,AXISBANK.NS,2020,10,15.2951
Financials,AXISBANK.NS,2020,11,20.8338
Financials,AXISBANK.NS,2020,12,3.3703999999999996
Financials,AXISBANK.NS,2021,1,7.360299999999999
Financials,AXISBANK.NS,2021,2,9.9823
Financials,AXISBANK.NS,2021,3,-3.5906
Financials,AXISBANK.NS,2021,4,3.0121
Financials,AXISBANK.NS,2021,5,5.1655999999999995
Financials,AXISBANK.NS,2021,6,-0.16539999999999971
Financials,AXISBANK.NS,2021,7,-5.2471
Financials,AXISBANK.NS,2021,8,10.6163
Financials,AXISBANK.NS,2021,9,-2.4158999999999997
Financials,AXISBANK.NS,2021,10,-2.8261
Financials,AXISBANK.NS,2021,11,-12.218900000000001
Financials,AXISBANK.NS,2021,12,3.7391999999999994
Financials,AXISBANK.NS,2022,1,13.501800000000001
Financials,AXISBANK.NS,2022,2,-3.550500000000001
